X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
2.050000000000002e-01    -4.947834509026741e-01    5.053843773973099e-02    2.396485389588026e-01    5.839271312196545e-17    5.839271312196545e-17
2.060000000000002e-01    -4.947327926572664e-01    5.077803645509946e-02    2.395488157341069e-01    4.665235241983762e-17    4.665235241983762e-17
2.070000000000002e-01    -4.946818948630810e-01    5.101753521918033e-02    2.394486364529040e-01    8.062350526395623e-17    8.062350526395623e-17
2.080000000000002e-01    -4.946307576202971e-01    5.125693357612526e-02    2.393480015317902e-01    4.222130636673612e-17    4.222130636673612e-17
2.090000000000002e-01    -4.945793810295496e-01    5.149623107050337e-02    2.392469113891676e-01    6.088259288286855e-17    6.088259288286855e-17
2.100000000000002e-01    -4.945277651919286e-01    5.173542724730312e-02    2.391453664452412e-01    4.158633266910008e-17    4.158633266910008e-17
2.110000000000002e-01    -4.944759102089790e-01    5.197452165193404e-02    2.390433671220159e-01    5.104523186723967e-17    5.104523186723967e-17
2.120000000000002e-01    -4.944238161827001e-01    5.221351383022861e-02    2.389409138432933e-01    8.109476993356695e-17    8.109476993356695e-17
2.130000000000002e-01    -4.943714832155452e-01    5.245240332844396e-02    2.388380070346692e-01    6.667167476088393e-17    6.667167476088393e-17
2.140000000000002e-01    -4.943189114104211e-01    5.269118969326374e-02    2.387346471235301e-01    7.674239082384981e-17    7.674239082384981e-17
2.150000000000002e-01    -4.942661008706875e-01    5.292987247179987e-02    2.386308345390504e-01    1.305628548313847e-16    1.305628548313847e-16
2.160000000000002e-01    -4.942130517001570e-01    5.316845121159434e-02    2.385265697121893e-01    1.573345258464859e-16    1.573345258464859e-16
2.170000000000002e-01    -4.941597640030945e-01    5.340692546062099e-02    2.384218530756878e-01    1.306342940361549e-16    1.306342940361549e-16
2.180000000000002e-01    -4.941062378842166e-01    5.364529476728731e-02    2.383166850640656e-01    9.807627509428411e-17    9.807627509428411e-17
2.190000000000002e-01    -4.940524734486911e-01    5.388355868043615e-02    2.382110661136180e-01    1.397552415911298e-16    1.397552415911298e-16
2.200000000000002e-01    -4.939984708021371e-01    5.412171674934758e-02    2.381049966624128e-01    1.704329240285209e-16    1.704329240285209e-16
2.210000000000002e-01    -4.939442300506239e-01    5.435976852374063e-02    2.379984771502873e-01    1.583542124125726e-16    1.583542124125726e-16
2.220000000000002e-01    -4.938897513006711e-01    5.459771355377502e-02    2.378915080188453e-01    1.339976879262657e-16    1.339976879262657e-16
2.230000000000002e-01    -4.938350346592477e-01    5.483555139005297e-02    2.377840897114535e-01    9.795789585252177e-17    9.795789585252177e-17
2.240000000000002e-01    -4.937800802337719e-01    5.507328158362094e-02    2.376762226732388e-01    9.940491011055680e-17    9.940491011055680e-17
2.250000000000002e-01    -4.937248881321109e-01    5.531090368597143e-02    2.375679073510853e-01    5.120303670518636e-17    5.120303670518636e-17
2.260000000000002e-01    -4.936694584625798e-01    5.554841724904465e-02    2.374591441936305e-01    1.458384636565553e-17    1.458384636565553e-17
2.270000000000002e-01    -4.936137913339417e-01    5.578582182523035e-02    2.373499336512628e-01    3.028524308862163e-17    3.028524308862163e-17
2.280000000000002e-01    -4.935578868554073e-01    5.602311696736954e-02    2.372402761761178e-01    3.687172553389521e-17    3.687172553389521e-17
2.290000000000002e-01    -4.935017451366339e-01    5.626030222875625e-02    2.371301722220756e-01    1.689609462987914e-17    1.689609462987914e-17
2.300000000000002e-01    -4.934453662877255e-01    5.649737716313923e-02    2.370196222447572e-01    6.761942157226964e-17    6.761942157226964e-17
2.310000000000002e-01    -4.933887504192319e-01    5.673434132472376e-02    2.369086267015215e-01    1.649394784508488e-17    1.649394784508488e-17
2.320000000000002e-01    -4.933318976421487e-01    5.697119426817330e-02    2.367971860514619e-01    2.630828896307375e-17    2.630828896307375e-17
2.330000000000002e-01    -4.932748080679166e-01    5.720793554861131e-02    2.366853007554033e-01    3.429996376712873e-17    3.429996376712873e-17
2.340000000000002e-01    -4.932174818084207e-01    5.744456472162292e-02    2.365729712758987e-01    1.867775269592809e-17    1.867775269592809e-17
2.350000000000002e-01    -4.931599189759905e-01    5.768108134325669e-02    2.364601980772260e-01    -2.543985452333380e-18    2.543985452333380e-18
2.360000000000002e-01    -4.931021196833991e-01    5.791748497002629e-02    2.363469816253847e-01    3.726447571123968e-17    3.726447571123968e-17
2.370000000000002e-01    -4.930440840438631e-01    5.815377515891227e-02    2.362333223880927e-01    -2.995537414358596e-18    2.995537414358596e-18
2.380000000000002e-01    -4.929858121710415e-01    5.838995146736376e-02    2.361192208347827e-01    -1.522546415248846e-17    1.522546415248846e-17
2.390000000000002e-01    -4.929273041790359e-01    5.862601345330017e-02    2.360046774365994e-01    8.113180931279602e-18    8.113180931279602e-18
2.400000000000002e-01    -4.928685601823896e-01    5.886196067511291e-02    2.358896926663958e-01    3.912013450778548e-17    3.912013450778548e-17
2.410000000000002e-01    -4.928095802960873e-01    5.909779269166711e-02    2.357742669987300e-01    5.937780562890560e-17    5.937780562890560e-17
2.420000000000002e-01    -4.927503646355549e-01    5.933350906230327e-02    2.356584009098620e-01    3.795195594632809e-18    3.795195594632809e-18
2.430000000000002e-01    -4.926909133166582e-01    5.956910934683905e-02    2.355420948777501e-01    -1.767217993159659e-17    1.767217993159659e-17
2.440000000000002e-01    -4.926312264557032e-01    5.980459310557087e-02    2.354253493820477e-01    -5.920191155809652e-17    5.920191155809652e-17
2.450000000000002e-01    -4.925713041694354e-01    6.003995989927569e-02    2.353081649040998e-01    -1.023313170067649e-16    1.023313170067649e-16
2.460000000000002e-01    -4.925111465750392e-01    6.027520928921264e-02    2.351905419269400e-01    -1.098213953591196e-16    1.098213953591196e-16
2.470000000000002e-01    -4.924507537901376e-01    6.051034083712471e-02    2.350724809352866e-01    -7.451087112183944e-17    7.451087112183944e-17
2.480000000000002e-01    -4.923901259327916e-01    6.074535410524048e-02    2.349539824155394e-01    -5.572185567745907e-17    5.572185567745907e-17
2.490000000000002e-01    -4.923292631214995e-01    6.098024865627575e-02    2.348350468557766e-01    -1.072658694077394e-16    1.072658694077394e-16
2.500000000000002e-01    -4.922681654751970e-01    6.121502405343524e-02    2.347156747457507e-01    -1.377022243240129e-16    1.377022243240129e-16
2.510000000000002e-01    -4.922068331132561e-01    6.144967986041427e-02    2.345958665768860e-01    -1.189253730623420e-16    1.189253730623420e-16
2.520000000000002e-01    -4.921452661554849e-01    6.168421564140040e-02    2.344756228422741e-01    -1.259285069108318e-16    1.259285069108318e-16
2.530000000000002e-01    -4.920834647221271e-01    6.191863096107512e-02    2.343549440366714e-01    -9.703171110275754e-17    9.703171110275754e-17
2.540000000000002e-01    -4.920214289338614e-01    6.215292538461551e-02    2.342338306564950e-01    -7.344401484917381e-17    7.344401484917381e-17
2.550000000000002e-01    -4.919591589118013e-01    6.238709847769591e-02    2.341122831998195e-01    -8.382100340315326e-17    8.382100340315326e-17
2.560000000000002e-01    -4.918966547774941e-01    6.262114980648953e-02    2.339903021663735e-01    -4.425285108484562e-17    4.425285108484562e-17
2.570000000000002e-01    -4.918339166529209e-01    6.285507893767016e-02    2.338678880575360e-01    -6.199736045520519e-17    6.199736045520519e-17
2.580000000000002e-01    -4.917709446604956e-01    6.308888543841377e-02    2.337450413763330e-01    -5.165294427579060e-17    5.165294427579060e-17
2.590000000000002e-01    -4.917077389230650e-01    6.332256887640023e-02    2.336217626274340e-01    -7.744020068171381e-17    7.744020068171381e-17
2.600000000000002e-01    -4.916442995639076e-01    6.355612881981482e-02    2.334980523171484e-01    -3.859712815855701e-17    3.859712815855701e-17
2.610000000000002e-01    -4.915806267067340e-01    6.378956483735000e-02    2.333739109534219e-01    -8.068343795023046e-17    8.068343795023046e-17
2.620000000000002e-01    -4.915167204756852e-01    6.402287649820700e-02    2.332493390458333e-01    -4.781658794803777e-17    4.781658794803777e-17
2.630000000000002e-01    -4.914525809953332e-01    6.425606337209741e-02    2.331243371055904e-01    -1.587255855585845e-17    1.587255855585845e-17
2.640000000000002e-01    -4.913882083906799e-01    6.448912502924486e-02    2.329989056455268e-01    2.213816721279625e-17    2.213816721279625e-17
2.650000000000002e-01    -4.913236027871567e-01    6.472206104038664e-02    2.328730451800985e-01    -1.078956026307016e-17    1.078956026307016e-17
2.660000000000002e-01    -4.912587643106240e-01    6.495487097677526e-02    2.327467562253797e-01    -2.787199937211732e-17    2.787199937211732e-17
2.670000000000002e-01    -4.911936930873708e-01    6.518755441018015e-02    2.326200392990599e-01    -3.974666677331461e-17    3.974666677331461e-17
2.680000000000002e-01    -4.911283892441139e-01    6.542011091288924e-02    2.324928949204397e-01    2.370999736459169e-17    2.370999736459169e-17
2.690000000000002e-01    -4.910628529079977e-01    6.565254005771054e-02    2.323653236104276e-01    -1.730829690789554e-17    1.730829690789554e-17
2.700000000000002e-01    -4.909970842065934e-01    6.588484141797378e-02    2.322373258915362e-01    -7.372476019058453e-17    7.372476019058453e-17
2.710000000000002e-01    -4.909310832678986e-01    6.611701456753200e-02    2.321089022878786e-01    -2.456165516249697e-17    2.456165516249697e-17
2.720000000000002e-01    -4.908648502203371e-01    6.634905908076315e-02    2.319800533251647e-01    -7.972755544897851e-17    7.972755544897851e-17
2.730000000000002e-01    -4.907983851927576e-01    6.658097453257171e-02    2.318507795306977e-01    -1.363023744948844e-16    1.363023744948844e-16
2.740000000000002e-01    -4.907316883144340e-01    6.681276049839023e-02    2.317210814333703e-01    -1.034194739043642e-16    1.034194739043642e-16
2.750000000000002e-01    -4.906647597150642e-01    6.704441655418096e-02    2.315909595636608e-01    -5.678151606223629e-17    5.678151606223629e-17
2.760000000000002e-01    -4.905975995247701e-01    6.727594227643742e-02    2.314604144536300e-01    -6.271932854370086e-17    6.271932854370086e-17
2.770000000000002e-01    -4.905302078740968e-01    6.750733724218597e-02    2.313294466369170e-01    -2.364992698526951e-17    2.364992698526951e-17
2.780000000000002e-01    -4.904625848940121e-01    6.773860102898741e-02    2.311980566487358e-01    -8.419161665134437e-17    8.419161665134437e-17
2.790000000000002e-01    -4.903947307159058e-01    6.796973321493852e-02    2.310662450258714e-01    -3.213995589153724e-17    3.213995589153724e-17
2.800000000000002e-01    -4.903266454715896e-01    6.820073337867368e-02    2.309340123066761e-01    -7.058585855079300e-17    7.058585855079300e-17
2.810000000000002e-01    -4.902583292932962e-01    6.843160109936637e-02    2.308013590310658e-01    -9.832509474763550e-17    9.832509474763550e-17
2.820000000000002e-01    -4.901897823136787e-01    6.866233595673080e-02    2.306682857405163e-01    -9.003701569101576e-17    9.003701569101576e-17
2.830000000000002e-01    -4.901210046658104e-01    6.889293753102341e-02    2.305347929780595e-01    -9.417497250545753e-17    9.417497250545753e-17
2.840000000000002e-01    -4.900519964831840e-01    6.912340540304444e-02    2.304008812882797e-01    -8.909351986190909e-17    8.909351986190909e-17
2.850000000000002e-01    -4.899827578997113e-01    6.935373915413953e-02    2.302665512173099e-01    -1.316816755604573e-16    1.316816755604573e-16
2.860000000000002e-01    -4.899132890497221e-01    6.958393836620119e-02    2.301318033128275e-01    -1.455121828710166e-16    1.455121828710166e-16
2.870000000000002e-01    -4.898435900679645e-01    6.981400262167040e-02    2.299966381240514e-01    -1.923670835065583e-16    1.923670835065583e-16
2.880000000000002e-01    -4.897736610896034e-01    7.004393150353809e-02    2.298610562017374e-01    -1.680549398584546e-16    1.680549398584546e-16
2.890000000000002e-01    -4.897035022502207e-01    7.027372459534675e-02    2.297250580981749e-01    -1.968459484530478e-16    1.968459484530478e-16
2.900000000000002e-01    -4.896331136858147e-01    7.050338148119192e-02    2.295886443671829e-01    -2.351604197702389e-16    2.351604197702389e-16
2.910000000000002e-01    -4.895624955327988e-01    7.073290174572372e-02    2.294518155641060e-01    -2.662920915262266e-16    2.662920915262266e-16
2.920000000000002e-01    -4.894916479280020e-01    7.096228497414836e-02    2.293145722458109e-01    -2.946265721512166e-16    2.946265721512166e-16
2.930000000000002e-01    -4.894205710086674e-01    7.119153075222970e-02    2.291769149706823e-01    -3.407176147698601e-16    3.407176147698601e-16
2.940000000000002e-01    -4.893492649124522e-01    7.142063866629071e-02    2.290388442986195e-01    -3.714267129344271e-16    3.714267129344271e-16
2.950000000000002e-01    -4.892777297774272e-01    7.164960830321505e-02    2.289003607910316e-01    -3.350935092200216e-16    3.350935092200216e-16
2.960000000000002e-01    -4.892059657420757e-01    7.187843925044854e-02    2.287614650108348e-01    -3.536810249923879e-16    3.536810249923879e-16
2.970000000000002e-01    -4.891339729452935e-01    7.210713109600063e-02    2.286221575224475e-01    -3.923429309984149e-16    3.923429309984149e-16
2.980000000000002e-01    -4.890617515263881e-01    7.233568342844597e-02    2.284824388917872e-01    -3.879292976283859e-16    3.879292976283859e-16
2.990000000000002e-01    -4.889893016250780e-01    7.256409583692588e-02    2.283423096862661e-01    -3.920350062099787e-16    3.920350062099787e-16
3.000000000000002e-01    -4.889166233814923e-01    7.279236791114982e-02    2.282017704747873e-01    -3.932980168110855e-16    3.932980168110855e-16
3.010000000000002e-01    -4.888437169361703e-01    7.302049924139691e-02    2.280608218277412e-01    -4.210425879950295e-16    4.210425879950295e-16
3.020000000000002e-01    -4.887705824300606e-01    7.324848941851737e-02    2.279194643170010e-01    -4.357531225548137e-16    4.357531225548137e-16
